Date,Open,High,Low,Close,Adj Close,Volume
25/01/2018,174.509995,174.949997,170.529999,171.110001,166.083679,41529000
26/01/2018,172,172,170.059998,171.509995,166.471924,39143000
29/01/2018,170.160004,170.160004,167.070007,167.960007,163.026215,50640400
30/01/2018,165.529999,167.369995,164.699997,166.970001,162.065277,46048200
31/01/2018,166.869995,168.440002,166.5,167.429993,162.51178,32478900
01/02/2018,167.169998,168.619995,166.759995,167.779999,162.851486,47230800
02/02/2018,166,166.800003,160.100006,160.5,155.78537,86593800
05/02/2018,159.100006,163.880005,156,156.490005,151.893127,72738500
06/02/2018,154.830002,163.720001,154,163.029999,158.241013,68243800
07/02/2018,163.089996,163.399994,159.070007,159.539993,154.853531,51608600
08/02/2018,160.289993,161,155.029999,155.149994,150.592499,54390500
09/02/2018,157.070007,157.889999,150.240005,156.410004,152.434464,70672600
12/02/2018,158.5,163.889999,157.509995,162.710007,158.574326,60819500
13/02/2018,161.949997,164.75,161.649994,164.339996,160.162903,32549200
14/02/2018,163.039993,167.539993,162.880005,167.369995,163.115891,40644900
15/02/2018,169.789993,173.089996,169,172.990005,168.593033,51147200
16/02/2018,172.360001,174.820007,171.770004,172.429993,168.047272,40176100
20/02/2018,172.050003,174.259995,171.419998,171.850006,167.482025,33930500
21/02/2018,172.830002,174.119995,171.009995,171.070007,166.721848,37471600
22/02/2018,171.800003,173.949997,171.710007,172.5,168.115509,30991900
23/02/2018,173.669998,175.649994,173.539993,175.5,171.039246,33812400
26/02/2018,176.350006,179.389999,176.210007,178.970001,174.421036,38162200
27/02/2018,179.100006,180.479996,178.160004,178.389999,173.855804,38928100
28/02/2018,179.259995,180.619995,178.050003,178.119995,173.592667,37782100
01/03/2018,178.539993,179.779999,172.660004,175,170.551941,48802000
02/03/2018,172.800003,176.300003,172.449997,176.210007,171.731186,38454000
05/03/2018,175.210007,177.740005,174.520004,176.820007,172.325714,28401400
06/03/2018,177.910004,178.25,176.130005,176.669998,172.179504,23788500
07/03/2018,174.940002,175.850006,174.270004,175.029999,170.581207,31703500
08/03/2018,175.479996,177.119995,175.070007,176.940002,172.442642,23774100
09/03/2018,177.960007,180,177.389999,179.979996,175.405365,32185200
12/03/2018,180.289993,182.389999,180.210007,181.720001,177.101135,32207100
13/03/2018,182.589996,183.5,179.240005,179.970001,175.39563,31693500
14/03/2018,180.320007,180.520004,177.809998,178.440002,173.904495,29368400
15/03/2018,178.5,180.240005,178.070007,178.649994,174.109161,22743800
16/03/2018,178.649994,179.119995,177.619995,178.020004,173.495193,39404700
19/03/2018,177.320007,177.470001,173.660004,175.300003,170.844345,33446800
20/03/2018,175.240005,176.800003,174.940002,175.240005,170.785858,19649400
21/03/2018,175.039993,175.089996,171.259995,171.270004,166.916748,37054900
22/03/2018,170,172.679993,168.600006,168.850006,164.558273,41490800
23/03/2018,168.389999,169.919998,164.940002,164.940002,160.747635,41028800
26/03/2018,168.070007,173.100006,166.440002,172.770004,168.378662,37541200
27/03/2018,173.679993,175.149994,166.919998,168.339996,164.061218,40922600
28/03/2018,167.25,170.020004,165.190002,166.479996,162.24852,41668500
29/03/2018,167.809998,171.75,166.899994,167.779999,163.515457,38398500
02/04/2018,166.639999,168.940002,164.470001,166.679993,162.44342,37586800
03/04/2018,167.639999,168.75,164.880005,168.389999,164.10997,30278000
04/04/2018,164.880005,172.009995,164.770004,171.610001,167.248123,34605500
05/04/2018,172.580002,174.229996,172.080002,172.800003,168.407867,26933200
06/04/2018,170.970001,172.479996,168.199997,168.380005,164.100235,35005300
09/04/2018,169.880005,173.089996,169.850006,170.050003,165.727783,29017700
10/04/2018,173,174,171.529999,173.25,168.846451,28408600
11/04/2018,172.229996,173.919998,171.699997,172.440002,168.057022,22431600
12/04/2018,173.410004,175,173.039993,174.139999,169.713821,22889300
13/04/2018,174.779999,175.839996,173.850006,174.729996,170.288803,25124300
16/04/2018,175.029999,176.190002,174.830002,175.820007,171.35112,21578400
17/04/2018,176.490005,178.940002,176.410004,178.240005,173.709595,26605400
18/04/2018,177.809998,178.820007,176.880005,177.839996,173.319763,20754500
19/04/2018,173.759995,175.389999,172.660004,172.800003,168.407867,34808800
20/04/2018,170.600006,171.220001,165.429993,165.720001,161.507813,65491100
23/04/2018,166.830002,166.919998,164.089996,165.240005,161.040039,36515500
24/04/2018,165.669998,166.330002,161.220001,162.940002,158.798492,33692000
25/04/2018,162.619995,165.419998,162.410004,163.649994,159.490433,28382100
26/04/2018,164.119995,165.729996,163.369995,164.220001,160.045959,27963000
27/04/2018,164,164.330002,160.630005,162.320007,158.194244,35655800
30/04/2018,162.130005,167.259995,161.839996,165.259995,161.059509,42427400
01/05/2018,166.410004,169.199997,165.270004,169.100006,164.801895,53569400
02/05/2018,175.229996,177.75,173.800003,176.570007,172.082062,66539400
03/05/2018,175.880005,177.5,174.440002,176.889999,172.393906,34068200
04/05/2018,178.25,184.25,178.169998,183.830002,179.157516,56201300
07/05/2018,185.179993,187.669998,184.75,185.160004,180.45372,42451400
08/05/2018,184.990005,186.220001,183.669998,186.050003,181.321091,28402800
09/05/2018,186.550003,187.399994,185.220001,187.360001,182.597794,23211200
10/05/2018,187.740005,190.369995,187.649994,190.039993,185.209671,27989300
11/05/2018,189.490005,190.059998,187.449997,188.589996,184.505264,26212200
14/05/2018,189.009995,189.529999,187.860001,188.149994,184.074799,20778800
15/05/2018,186.779999,187.070007,185.100006,186.440002,182.40184,23695200
16/05/2018,186.070007,188.460007,186,188.179993,184.104141,19183100
17/05/2018,188,188.910004,186.360001,186.990005,182.939926,17294000
18/05/2018,187.190002,187.809998,186.130005,186.309998,182.274643,18297700
21/05/2018,188,189.270004,186.910004,187.630005,183.566071,18400800
22/05/2018,188.380005,188.880005,186.779999,187.160004,183.106216,15240700
23/05/2018,186.350006,188.5,185.759995,188.360001,184.280273,20058400
24/05/2018,188.770004,188.839996,186.210007,188.149994,184.074799,23234000
25/05/2018,188.229996,189.649994,187.649994,188.580002,184.495499,17461000
29/05/2018,187.600006,188.75,186.869995,187.899994,183.830231,22514100
30/05/2018,187.720001,188,186.779999,187.5,183.438889,18690500
31/05/2018,187.220001,188.229996,186.139999,186.869995,182.82251,27482800
01/06/2018,187.990005,190.259995,187.75,190.240005,186.119507,23442500
04/06/2018,191.639999,193.419998,191.350006,191.830002,187.675095,26266200
05/06/2018,193.070007,193.940002,192.360001,193.309998,189.123032,21566000
06/06/2018,193.630005,194.080002,191.919998,193.979996,189.778519,20933600
07/06/2018,194.139999,194.199997,192.339996,193.460007,189.269806,21347200
08/06/2018,191.169998,192,189.770004,191.699997,187.547913,26656800
11/06/2018,191.350006,191.970001,190.210007,191.229996,187.088089,18308500
12/06/2018,191.389999,192.610001,191.149994,192.279999,188.115341,16911100
13/06/2018,192.419998,192.880005,190.440002,190.699997,186.569565,21638400
14/06/2018,191.550003,191.570007,190.220001,190.800003,186.667404,21610100
15/06/2018,190.029999,190.160004,188.259995,188.839996,184.749863,61719200
18/06/2018,187.880005,189.220001,187.199997,188.740005,184.652008,18484900
19/06/2018,185.139999,186.330002,183.449997,185.690002,181.668076,33578500
20/06/2018,186.350006,187.199997,185.729996,186.5,182.460541,20628700
21/06/2018,187.25,188.350006,184.940002,185.460007,181.443069,25711900
22/06/2018,186.119995,186.149994,184.699997,184.919998,180.914749,27200400
25/06/2018,183.399994,184.919998,180.729996,182.169998,178.224304,31663100
26/06/2018,182.990005,186.529999,182.539993,184.429993,180.435379,24569200
27/06/2018,185.229996,187.279999,184.029999,184.160004,180.171219,25285300
28/06/2018,184.100006,186.210007,183.800003,185.5,181.482208,17365200
29/06/2018,186.289993,187.190002,182.910004,185.110001,181.100647,22737700
02/07/2018,183.820007,187.300003,183.419998,187.179993,183.125809,17731300
03/07/2018,187.789993,187.949997,183.539993,183.919998,179.936417,13954800
05/07/2018,185.259995,186.410004,184.279999,185.399994,181.384354,16604200
06/07/2018,185.419998,188.429993,185.199997,187.970001,183.898682,17485200
09/07/2018,189.5,190.679993,189.300003,190.580002,186.452164,19756600
10/07/2018,190.710007,191.279999,190.179993,190.350006,186.227173,15939100
11/07/2018,188.5,189.779999,187.610001,187.880005,183.810638,18831500
12/07/2018,189.529999,191.410004,189.309998,191.029999,186.89241,18041100
13/07/2018,191.080002,191.839996,190.899994,191.330002,187.185898,12513900
16/07/2018,191.520004,192.649994,190.419998,190.910004,186.775024,15043100
17/07/2018,189.75,191.869995,189.199997,191.449997,187.303299,15534500
18/07/2018,191.779999,191.800003,189.929993,190.399994,186.276047,16393400
19/07/2018,189.690002,192.550003,189.690002,191.880005,187.72403,20286800
20/07/2018,191.779999,192.429993,190.169998,191.440002,187.293564,20676200
23/07/2018,190.679993,191.960007,189.559998,191.610001,187.459839,15989400
24/07/2018,192.449997,193.660004,192.050003,193,188.819748,18697900
25/07/2018,193.059998,194.850006,192.429993,194.820007,190.600342,16709900
26/07/2018,194.610001,195.960007,193.610001,194.210007,190.00354,19076000
27/07/2018,194.990005,195.190002,190.100006,190.979996,186.843521,24024000
30/07/2018,191.899994,192.199997,189.070007,189.910004,185.796677,21029500
31/07/2018,190.300003,192.139999,189.339996,190.289993,186.168427,39373000
01/08/2018,199.130005,201.759995,197.309998,201.5,197.135651,67935700
02/08/2018,200.580002,208.380005,200.350006,207.389999,202.898071,62404000
03/08/2018,207.029999,208.740005,205.479996,207.990005,203.485062,33447400
06/08/2018,208,209.25,207.070007,209.070007,204.541672,25425400
07/08/2018,209.320007,209.5,206.759995,207.110001,202.62413,25587400
08/08/2018,206.050003,207.809998,204.520004,207.25,202.761124,22525500
09/08/2018,209.529999,209.779999,207.199997,208.880005,204.355804,23492600
10/08/2018,207.360001,209.100006,206.669998,207.529999,203.747101,24611200
13/08/2018,209.309998,210.949997,207.699997,208.869995,205.062668,25890900
14/08/2018,210.160004,210.559998,208.259995,209.75,205.926666,20748000
15/08/2018,209.220001,210.740005,208.330002,210.240005,206.407715,28807600
16/08/2018,211.75,213.809998,211.470001,213.320007,209.43158,28500400
17/08/2018,213.440002,217.949997,213.160004,217.580002,213.613892,35427000
20/08/2018,218.100006,219.179993,215.110001,215.460007,211.532562,30287700
21/08/2018,216.800003,217.190002,214.029999,215.039993,211.120209,26159800
22/08/2018,214.100006,216.360001,213.839996,215.050003,211.130035,19018100
23/08/2018,214.649994,217.050003,214.600006,215.490005,211.562012,18883200
24/08/2018,216.600006,216.899994,215.110001,216.160004,212.219803,18476400
27/08/2018,217.149994,218.740005,216.330002,217.940002,213.967346,20525100
28/08/2018,219.009995,220.539993,218.919998,219.699997,215.695267,22776800
29/08/2018,220.149994,223.490005,219.410004,222.979996,218.915482,27254800
30/08/2018,223.25,228.259995,222.399994,225.029999,220.928101,48793800
31/08/2018,226.509995,228.869995,226,227.630005,223.480713,43340100
04/09/2018,228.410004,229.179993,226.630005,228.360001,224.197418,27390100
05/09/2018,228.990005,229.669998,225.100006,226.869995,222.734589,33333000
06/09/2018,226.229996,227.350006,221.300003,223.100006,219.03331,34290000
07/09/2018,221.850006,225.369995,220.710007,221.300003,217.266113,37619800
10/09/2018,220.949997,221.850006,216.470001,218.330002,214.350235,39516500
11/09/2018,218.009995,224.300003,216.559998,223.850006,219.769638,35749000
12/09/2018,224.940002,225,219.839996,221.070007,217.040298,49278700
13/09/2018,223.520004,228.350006,222.570007,226.410004,222.282959,41706400
14/09/2018,225.75,226.839996,222.520004,223.839996,219.759811,31999300
17/09/2018,222.149994,222.949997,217.270004,217.880005,213.908447,37195100
18/09/2018,217.789993,221.850006,217.119995,218.240005,214.261887,31571700
19/09/2018,218.5,219.619995,215.300003,218.369995,214.389496,27123800
20/09/2018,220.240005,222.279999,219.149994,220.029999,216.019272,26608800
21/09/2018,220.779999,221.360001,217.289993,217.660004,213.692459,96246700
24/09/2018,216.820007,221.259995,216.630005,220.789993,216.765396,27693400
25/09/2018,219.75,222.820007,219.699997,222.190002,218.139877,24554400
26/09/2018,221,223.75,219.759995,220.419998,216.402145,23984700
27/09/2018,223.820007,226.440002,223.539993,224.949997,220.849579,30181200
28/09/2018,224.789993,225.839996,224.020004,225.740005,221.625168,22929400
01/10/2018,227.949997,229.419998,226.350006,227.259995,223.117462,23600800
02/10/2018,227.25,230,226.630005,229.279999,225.100647,24788200
03/10/2018,230.050003,233.470001,229.779999,232.070007,227.839798,28654800
04/10/2018,230.779999,232.350006,226.729996,227.990005,223.834167,32042000
05/10/2018,227.960007,228.410004,220.580002,224.289993,220.201599,33580500
08/10/2018,222.210007,224.800003,220.199997,223.770004,219.691101,29663900
09/10/2018,223.639999,227.270004,222.25,226.869995,222.734589,26891000
10/10/2018,225.460007,226.350006,216.050003,216.360001,212.416153,41990600
11/10/2018,214.520004,219.5,212.320007,214.449997,210.54097,53124400
12/10/2018,220.419998,222.880005,216.839996,222.110001,218.06134,40337900
15/10/2018,221.160004,221.830002,217.270004,217.360001,213.397919,30791000
16/10/2018,218.929993,222.990005,216.759995,222.149994,218.100601,29184000
17/10/2018,222.300003,222.639999,219.339996,221.190002,217.158112,22885400
18/10/2018,217.860001,219.740005,213,216.020004,212.082352,32581300
19/10/2018,218.059998,221.259995,217.429993,219.309998,215.312363,33078700
22/10/2018,219.789993,223.360001,218.940002,220.649994,216.627945,28792100
23/10/2018,215.830002,223.25,214.699997,222.729996,218.670029,38767800
24/10/2018,222.600006,224.229996,214.539993,215.089996,211.169296,40925500
25/10/2018,217.710007,221.380005,216.75,219.800003,215.793457,29855800
26/10/2018,215.899994,220.190002,212.669998,216.300003,212.357239,47258400
29/10/2018,219.190002,219.690002,206.089996,212.240005,208.371262,45935500
30/10/2018,211.149994,215.179993,209.270004,213.300003,209.411926,36660000
31/10/2018,216.880005,220.449997,216.619995,218.860001,214.87059,38358900
01/11/2018,219.050003,222.360001,216.809998,222.220001,218.169342,58323200
02/11/2018,209.550003,213.649994,205.429993,207.479996,203.697998,91328700
05/11/2018,204.300003,204.389999,198.169998,201.589996,197.915375,66163700
06/11/2018,201.919998,204.720001,201.690002,203.770004,200.055649,31882900
07/11/2018,205.970001,210.059998,204.130005,209.949997,206.122986,33424400
08/11/2018,209.979996,210.119995,206.75,208.490005,205.403809,25362600
09/11/2018,205.550003,206.009995,202.25,204.470001,201.443298,34365800
12/11/2018,199,199.850006,193.789993,194.169998,191.295761,51135500
13/11/2018,191.630005,197.179993,191.449997,192.229996,189.384476,46882900
14/11/2018,193.899994,194.479996,185.929993,186.800003,184.034882,60801000
15/11/2018,188.389999,191.970001,186.899994,191.410004,188.57663,46478800
16/11/2018,190.5,194.970001,189.460007,193.529999,190.665237,36928300
19/11/2018,190,190.699997,184.990005,185.860001,183.10878,41925300
20/11/2018,178.369995,181.470001,175.509995,176.979996,174.360245,67825200
21/11/2018,179.729996,180.270004,176.550003,176.779999,174.163193,31124200
23/11/2018,174.940002,176.600006,172.100006,172.289993,169.739655,23624000
26/11/2018,174.240005,174.949997,170.259995,174.619995,172.035172,44998500
27/11/2018,171.509995,174.770004,170.880005,174.240005,171.660797,41387400
28/11/2018,176.729996,181.289993,174.929993,180.940002,178.261627,46062500
29/11/2018,182.660004,182.800003,177.699997,179.550003,176.892197,41770000
30/11/2018,180.289993,180.330002,177.029999,178.580002,175.936554,39531500
03/12/2018,184.460007,184.940002,181.210007,184.820007,182.084183,40802500
04/12/2018,180.949997,182.389999,176.270004,176.690002,174.074539,41344300
06/12/2018,171.759995,174.779999,170.419998,174.720001,172.133682,43098400
07/12/2018,173.490005,174.490005,168.300003,168.490005,165.995926,42281600
10/12/2018,165,170.089996,163.330002,169.600006,167.089478,62026000
11/12/2018,171.660004,171.789993,167,168.630005,166.13385,47281700
12/12/2018,170.399994,171.919998,169.020004,169.100006,166.596878,35627700
13/12/2018,170.490005,172.570007,169.550003,170.949997,168.419479,31898600
14/12/2018,169,169.080002,165.279999,165.479996,163.030457,40703700
17/12/2018,165.449997,168.350006,162.729996,163.940002,161.51326,44287900
18/12/2018,165.380005,167.529999,164.389999,166.070007,163.61174,33841500
19/12/2018,166,167.449997,159.089996,160.889999,158.508408,49047300
20/12/2018,160.399994,162.110001,155.300003,156.830002,154.508499,64773000
21/12/2018,156.860001,158.160004,149.630005,150.729996,148.498795,95744600
24/12/2018,148.149994,151.550003,146.589996,146.830002,144.65654,37169200
26/12/2018,148.300003,157.229996,146.720001,157.169998,154.843475,58582500
27/12/2018,155.839996,156.770004,150.070007,156.149994,153.838562,53117100
28/12/2018,157.5,158.520004,154.550003,156.229996,153.917389,42291400
31/12/2018,158.529999,159.360001,156.479996,157.740005,155.405045,35003500
02/01/2019,154.889999,158.850006,154.229996,157.919998,155.582367,37039700
03/01/2019,143.979996,145.720001,142,142.190002,140.08522,91312200
04/01/2019,144.529999,148.550003,143.800003,148.259995,146.065353,58607100
07/01/2019,148.699997,148.830002,145.899994,147.929993,145.740265,54777800
08/01/2019,149.559998,151.820007,148.520004,150.75,148.518509,41025300
09/01/2019,151.289993,154.529999,149.630005,153.309998,151.040604,45099100
10/01/2019,152.5,153.970001,150.860001,153.800003,151.523376,35780700
11/01/2019,152.880005,153.699997,151.509995,152.289993,150.035706,27023200
14/01/2019,150.850006,151.270004,149.220001,150,147.779602,32439200
15/01/2019,150.270004,153.389999,150.050003,153.070007,150.804169,28710900
16/01/2019,153.080002,155.880005,153,154.940002,152.646484,30569700
17/01/2019,154.199997,157.660004,153.259995,155.860001,153.552872,29821200
18/01/2019,157.5,157.880005,155.979996,156.820007,154.498657,33751000
22/01/2019,156.410004,156.729996,152.619995,153.300003,151.030777,30394000
23/01/2019,154.149994,155.139999,151.699997,153.919998,151.641586,23130600
24/01/2019,154.110001,154.479996,151.740005,152.699997,150.439636,25441500
25/01/2019,155.479996,158.130005,154.320007,157.759995,155.424744,33535500
28/01/2019,155.789993,156.330002,153.660004,156.300003,153.986359,26192100
29/01/2019,156.25,158.130005,154.110001,154.679993,152.39032,41587200
30/01/2019,163.25,166.149994,160.229996,165.25,162.803864,61109800
31/01/2019,166.110001,169,164.559998,166.440002,163.976242,40739600
01/02/2019,166.960007,168.979996,165.929993,166.520004,164.055069,32668100
04/02/2019,167.410004,171.660004,167.279999,171.25,168.715042,31495500
05/02/2019,172.860001,175.080002,172.350006,174.179993,171.601685,36101600
06/02/2019,174.649994,175.570007,172.850006,174.240005,171.660797,28239600
07/02/2019,172.399994,173.940002,170.339996,170.940002,168.409653,31741700
08/02/2019,168.990005,170.660004,168.419998,170.410004,168.607529,23820000
11/02/2019,171.050003,171.210007,169.25,169.429993,167.637878,20993400
12/02/2019,170.100006,171,169.699997,170.889999,169.082443,22283500
13/02/2019,171.389999,172.479996,169.919998,170.179993,168.379944,22490200
14/02/2019,169.710007,171.259995,169.380005,170.800003,168.993408,21835700
15/02/2019,171.25,171.699997,169.75,170.419998,168.617432,24626800
19/02/2019,169.710007,171.440002,169.490005,170.929993,169.122009,18972800
20/02/2019,171.190002,173.320007,170.990005,172.029999,170.210388,26114400
21/02/2019,171.800003,172.369995,170.300003,171.059998,169.250656,17249700
22/02/2019,171.580002,173,171.380005,172.970001,171.140442,18913200
25/02/2019,174.160004,175.869995,173.949997,174.229996,172.387115,21873400
26/02/2019,173.710007,175.300003,173.169998,174.330002,172.486053,17070200
27/02/2019,173.210007,175,172.729996,174.869995,173.02034,27835400
28/02/2019,174.320007,174.910004,172.919998,173.149994,171.318542,28215400
01/03/2019,174.279999,175.149994,172.889999,174.970001,173.119278,25886200
04/03/2019,175.690002,177.75,173.970001,175.850006,173.98999,27436200
05/03/2019,175.940002,176,174.539993,175.529999,173.67337,19737400
06/03/2019,174.669998,175.490005,173.940002,174.520004,172.674057,20810400
07/03/2019,173.869995,174.440002,172.020004,172.5,170.675415,24796400
08/03/2019,170.320007,173.070007,169.5,172.910004,171.081085,23999400
11/03/2019,175.490005,179.119995,175.350006,178.899994,177.007706,32011000
12/03/2019,180,182.669998,179.369995,180.910004,178.996475,32467600
13/03/2019,182.25,183.300003,180.919998,181.710007,179.787994,31032500
14/03/2019,183.899994,184.100006,182.559998,183.729996,181.786621,23579500
15/03/2019,184.850006,187.330002,183.740005,186.119995,184.151337,39042900
18/03/2019,185.800003,188.389999,185.789993,188.020004,186.031265,26219800
19/03/2019,188.350006,188.990005,185.919998,186.529999,184.557022,31646400
20/03/2019,186.229996,189.490005,184.729996,188.160004,186.169785,31035200
21/03/2019,190.020004,196.330002,189.809998,195.089996,193.026459,51034200
22/03/2019,195.339996,197.690002,190.779999,191.050003,189.029205,42407700
25/03/2019,191.509995,191.979996,186.600006,188.740005,186.743637,43845300
26/03/2019,191.660004,192.880005,184.580002,186.789993,184.814255,49800500
27/03/2019,188.75,189.759995,186.550003,188.470001,186.476486,29848400
28/03/2019,188.949997,189.559998,187.529999,188.720001,186.723846,20780400
29/03/2019,189.830002,190.080002,188.539993,189.949997,187.940842,23564000
01/04/2019,191.639999,191.679993,188.380005,191.240005,189.217209,27862000
02/04/2019,191.089996,194.460007,191.050003,194.020004,191.967804,22765700
03/04/2019,193.25,196.5,193.149994,195.350006,193.283737,23271800
04/04/2019,194.789993,196.369995,193.139999,195.690002,193.620117,19114300
05/04/2019,196.449997,197.100006,195.929993,197,194.91626,18526600
08/04/2019,196.419998,200.229996,196.339996,200.100006,197.983475,25881700
09/04/2019,200.320007,202.850006,199.229996,199.5,197.389832,35768200
10/04/2019,198.679993,200.740005,198.179993,200.619995,198.497971,21695300
11/04/2019,200.850006,201,198.440002,198.949997,196.845642,20900800
12/04/2019,199.199997,200.139999,196.210007,198.869995,196.766495,27760700
15/04/2019,198.580002,199.850006,198.009995,199.229996,197.122681,17536600
16/04/2019,199.460007,201.369995,198.559998,199.25,197.142471,25696400
17/04/2019,199.539993,203.380005,198.610001,203.130005,200.981445,28906800
18/04/2019,203.119995,204.149994,202.520004,203.860001,201.70372,24195800
22/04/2019,202.830002,204.940002,202.339996,204.529999,202.366638,19439500
23/04/2019,204.429993,207.75,203.899994,207.479996,205.285416,23323000
24/04/2019,207.360001,208.479996,207.050003,207.160004,204.968811,17540600
25/04/2019,206.830002,207.759995,205.119995,205.279999,203.108704,18543200
26/04/2019,204.899994,205,202.119995,204.300003,202.139069,18649100
29/04/2019,204.399994,205.970001,203.860001,204.610001,202.445786,22204700
30/04/2019,203.059998,203.399994,199.110001,200.669998,198.547455,46534900
01/05/2019,209.880005,215.309998,209.229996,210.520004,208.293274,64827300
02/05/2019,209.839996,212.649994,208.130005,209.149994,206.937759,31996300
03/05/2019,210.889999,211.839996,210.229996,211.75,209.510269,20892400
06/05/2019,204.289993,208.839996,203.5,208.479996,206.274857,32443100
07/05/2019,205.880005,207.419998,200.830002,202.860001,200.714294,38763700
08/05/2019,201.899994,205.339996,201.75,202.899994,200.75386,26339500
09/05/2019,200.399994,201.679993,196.660004,200.720001,198.596924,34908600
10/05/2019,197.419998,198.850006,192.770004,197.179993,195.845673,41208700
13/05/2019,187.710007,189.479996,182.850006,185.720001,184.463242,57430600
14/05/2019,186.410004,189.699997,185.410004,188.660004,187.383331,36529700
15/05/2019,186.270004,191.75,186.020004,190.919998,189.628036,26544700
16/05/2019,189.910004,192.470001,188.839996,190.080002,188.793732,33031400
17/05/2019,186.929993,190.899994,186.759995,189,187.721039,32879100
20/05/2019,183.520004,184.350006,180.279999,183.089996,181.851028,38612300
21/05/2019,185.220001,188,184.699997,186.600006,185.33728,28364800
22/05/2019,184.660004,185.710007,182.550003,182.779999,181.543121,29748600
23/05/2019,179.800003,180.539993,177.809998,179.660004,178.444244,36529700
24/05/2019,180.199997,182.139999,178.619995,178.970001,177.758911,23714700
28/05/2019,178.919998,180.589996,177.910004,178.229996,177.023911,27948200
29/05/2019,176.419998,179.350006,176,177.380005,176.179657,28481200
30/05/2019,177.949997,179.229996,176.669998,178.300003,177.093445,21218400
31/05/2019,176.229996,177.990005,174.990005,175.070007,173.8853,27043600
03/06/2019,175.600006,177.919998,170.270004,173.300003,172.127274,40396100
04/06/2019,175.440002,179.830002,174.520004,179.639999,178.424377,30968000
05/06/2019,184.279999,184.990005,181.139999,182.539993,181.304733,29773400
06/06/2019,183.080002,185.470001,182.149994,185.220001,183.966614,22526300
07/06/2019,186.509995,191.919998,185.770004,190.149994,188.863251,30684400
10/06/2019,191.809998,195.369995,191.619995,192.580002,191.27681,26220900
11/06/2019,194.860001,196,193.600006,194.809998,193.491714,26932900
12/06/2019,193.949997,195.970001,193.389999,194.190002,192.875916,18253200
13/06/2019,194.699997,196.789993,193.600006,194.149994,192.836166,21674600
14/06/2019,191.550003,193.589996,190.300003,192.740005,191.43573,18761500
17/06/2019,192.899994,194.960007,192.169998,193.889999,192.577942,14669100
18/06/2019,196.050003,200.289993,195.210007,198.449997,197.107086,26551000
19/06/2019,199.679993,199.880005,197.309998,197.869995,196.531006,21124200
20/06/2019,200.369995,200.610001,198.029999,199.460007,198.110245,21514000
21/06/2019,198.800003,200.850006,198.149994,198.779999,197.434845,47800600
24/06/2019,198.539993,200.160004,198.169998,198.580002,197.236206,18220400
25/06/2019,198.429993,199.259995,195.289993,195.570007,194.246582,21070300
26/06/2019,197.770004,200.990005,197.350006,199.800003,198.447952,26067500
27/06/2019,200.289993,201.570007,199.570007,199.740005,198.388367,20899700
28/06/2019,198.679993,199.5,197.050003,197.919998,196.580658,31110600
01/07/2019,203.169998,204.490005,200.649994,201.550003,200.186111,27316700
02/07/2019,201.410004,203.130005,201.360001,202.729996,201.358109,16935200
03/07/2019,203.279999,204.440002,202.690002,204.410004,203.026749,11362000
05/07/2019,203.350006,205.080002,202.899994,204.229996,202.847961,17265500
08/07/2019,200.809998,201.399994,198.410004,200.020004,198.666458,25338600
09/07/2019,199.199997,201.509995,198.809998,201.240005,199.87822,20578000
10/07/2019,201.850006,203.729996,201.559998,203.229996,201.854736,17897100
11/07/2019,203.309998,204.389999,201.710007,201.75,200.38475,20191800
12/07/2019,202.449997,204,202.199997,203.300003,201.924271,17595200
15/07/2019,204.089996,205.869995,204,205.210007,203.82135,16947400
16/07/2019,204.589996,206.110001,203.5,204.5,203.116135,16866800
17/07/2019,204.050003,205.089996,203.270004,203.350006,201.973923,14107500
18/07/2019,204,205.880005,203.699997,205.660004,204.268295,18582200
19/07/2019,205.789993,206.5,202.360001,202.589996,201.21907,20929300
22/07/2019,203.649994,207.229996,203.610001,207.220001,205.817734,22277900
23/07/2019,208.460007,208.910004,207.289993,208.839996,207.426758,18355200
24/07/2019,207.669998,209.149994,207.169998,208.669998,207.257935,14991600
25/07/2019,208.889999,209.240005,206.729996,207.020004,205.619095,13909600
26/07/2019,207.479996,209.729996,207.139999,207.740005,206.334213,17618900
29/07/2019,208.460007,210.639999,208.440002,209.679993,208.261078,21673400
30/07/2019,208.759995,210.160004,207.309998,208.779999,207.367172,33935700
31/07/2019,216.419998,221.369995,211.300003,213.039993,211.598358,69281400
01/08/2019,213.899994,218.029999,206.740005,208.429993,207.019531,54017900
02/08/2019,205.529999,206.429993,201.630005,204.020004,202.639389,40862100
05/08/2019,197.990005,198.649994,192.580002,193.339996,192.031647,52393000
06/08/2019,196.309998,198.070007,194.039993,197,195.666885,35824800
07/08/2019,195.410004,199.559998,193.820007,199.039993,197.693085,33364400
08/08/2019,200.199997,203.529999,199.389999,203.429993,202.053375,27009500
09/08/2019,201.300003,202.759995,199.289993,200.990005,200.388382,24619700
12/08/2019,199.619995,202.050003,199.149994,200.479996,199.879898,22474900
13/08/2019,201.020004,212.139999,200.479996,208.970001,208.344498,47218500
14/08/2019,203.160004,206.440002,202.589996,202.75,202.143112,36547400
15/08/2019,203.460007,205.139999,199.669998,201.740005,201.136139,27227400
16/08/2019,204.279999,207.160004,203.839996,206.5,205.881882,27620400
19/08/2019,210.619995,212.729996,210.029999,210.350006,209.720367,24413600
